"lang"
{
	"Language"	"English"
	"Tokens"
	{
		"BOSS_1"	"Undead Knight"
		"DOTA_Tooltip_ability_tyjcjn_jxgh6_Description"	"Every once in a while, the hero's primary attribute*%i% magic damage will be caused to surrounding enemies with %radius% code.<br><br>---------------- ------------<br>Quality: <font color=\"#ffbc09\">Xian-level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_jxgh6_baseDamage"	"Base Damage"
		"DOTA_Tooltip_ability_tyjcjn_jxgh6_i"	"Base Damage Factor"
		"DOTA_Tooltip_ability_tyjcjn_jxgh6_interval"	"DOTA interval"
		"DOTA_Tooltip_ability_tyjcjn_lljc1"	"Power Bonus"
		"DOTA_Tooltip_ability_tyjcjn_lljc1_Description"	"Increase hero power after learning<br><br>----------------------------<br>Quality: White< br>"
		"DOTA_Tooltip_ability_tyjcjn_lljc1_add_str"	"Power+"
		"DOTA_Tooltip_ability_tyjcjn_lljc2"	"<font color=\"#5cb85c\">strength bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_lljc2_Description"	"Increase hero power after learning<br><br>----------------------------<br>Quality: <font color=\"#5cb85c\">Yellow level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_lljc2_add_str"	"Power+"
		"DOTA_Tooltip_ability_tyjcjn_lljc3"	"<font color=\"#337ab7\">strength bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_lljc3_Description"	"Increase hero power after learning<br><br>----------------------------<br>Quality: <font color=\"#337ab7\">Xuan-level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_lljc3_add_str"	"Power+"
		"DOTA_Tooltip_ability_tyjcjn_mjjc1"	"Agility bonus"
		"DOTA_Tooltip_ability_tyjcjn_mjjc1_Description"	"Quality: White product<br>Increase hero intelligence after learning<br><br>---------------------------- <br>Quality: White<br>"
		"DOTA_Tooltip_ability_tyjcjn_mjjc1_add_agi"	"Agile+"
		"DOTA_Tooltip_ability_tyjcjn_mjjc2"	"<font color=\"#5cb85c\">Agility bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_mjjc2_Description"	"Add hero agility after learning<br><br>----------------------------<br>Quality: <font color=\"#5cb85c\">Yellow level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_mjjc2_add_agi"	"Agile+"
		"DOTA_Tooltip_ability_tyjcjn_mjjc3"	"<font color=\"#337ab7\">Agility bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_mjjc3_Description"	"Add hero agility after learning<br><br>----------------------------<br>Quality: <font color=\"#337ab7\">Xuan-level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_mjjc3_add_agi"	"Agile+"
		"DOTA_Tooltip_ability_tyjcjn_mjjc_add_str"	"Power+"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc1"	"Full attribute bonus"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc1_Description"	"Quality: White Product<br>Increase all hero attributes after learning"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc1_add_qsx"	"All attributes+"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc2"	"<font color=\"#5cb85c\">Full attribute bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc2_Description"	"Add all hero attributes after learning<br><br>----------------------------<br>Quality:< font color=\"#5cb85c\">Yellow level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc2_add_qsx"	"All attributes+"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc3"	"<font color=\"#337ab7\">Full attribute bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc3_Description"	"Add all hero attributes after learning<br><br>----------------------------<br>Quality:< font color=\"#337ab7\">Xuan level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_qsxjc3_add_qsx"	"All attributes+"
		"DOTA_Tooltip_ability_tyjcjn_sb_add_qsx"	"+all attributes"
		"DOTA_Tooltip_ability_tyjcjn_sbjc1"	"Dodge"
		"DOTA_Tooltip_ability_tyjcjn_sbjc1_Description"	"Skill type: General quality: White goods<br>%miss%% probability to avoid ordinary attacks"
		"DOTA_Tooltip_ability_tyjcjn_sbjc1_Lore"	"The skill is up to ten levels"
		"DOTA_Tooltip_ability_tyjcjn_zljc1"	"Intelligence bonus"
		"DOTA_Tooltip_ability_tyjcjn_zljc1_Description"	"Quality: White Product<br>Increase hero intelligence after learning"
		"DOTA_Tooltip_ability_tyjcjn_zljc1_add_int"	"Intellect+"
		"DOTA_Tooltip_ability_tyjcjn_zljc2"	"<font color=\"#5cb85c\">Intelligence bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_zljc2_Description"	"Increase hero intelligence after learning<br><br>----------------------------<br>Quality: <font color=\"#5cb85c\">Yellow level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_zljc2_add_int"	"Intellect+"
		"DOTA_Tooltip_ability_tyjcjn_zljc3"	"<font color=\"#337ab7\">Intelligence bonus</font>"
		"DOTA_Tooltip_ability_tyjcjn_zljc3_Description"	"Increase hero intelligence after learning<br><br>----------------------------<br>Quality: <font color=\"#337ab7\">Xuan-level</font><br>"
		"DOTA_Tooltip_ability_tyjcjn_zljc3_add_int"	"Intellect+"
		"DOTA_Tooltip_ability_tyjcjn_zljc_add_agi"	"+Agility"
		"DOTA_Tooltip_ability_tyjcjn_zmyj1"	"Fatal Strike"
		"DOTA_Tooltip_ability_tyjcjn_zmyj1_Description"	"Quality: White product<br>When attacking, there is a certain probability of causing %multiple%% times the critical strike"
		"DOTA_Tooltip_ability_wd"	"Invincible"
		"DOTA_Tooltip_ability_wenyiguanghuan"	"Plague Halo"
		"DOTA_Tooltip_ability_wenyiguanghuan_Description"	"Reduces the recovery effect of surrounding enemy units by 80%"
		"DOTA_Tooltip_ability_xiangwei"	"Phase"
		"DOTA_Tooltip_ability_xiangwei_add_int"	"Intellect+"
		"DOTA_Tooltip_ability_xianji"	"Immolation"
		"DOTA_Tooltip_ability_xianji_Description"	"Deals 0.5*Attack power magical damage to enemies around 1500 every two seconds"
		"DOTA_Tooltip_ability_xingfengji"	"Fanatical"
		"DOTA_Tooltip_ability_xingfengji_Description"	"The attack interval is locked to 0.5"
		"DOTA_Tooltip_ability_xinshi"	"Invincible"
		"DOTA_Tooltip_ability_xinshi_cswp"	"Recycling"
		"DOTA_Tooltip_ability_xinshi_cswp_Description"	"Recover:<br>All items within %radius% around the hero, and some gold will be refunded.<br><br>After some items are recovered, additional rewards will be given: <br>Equipment type = Kill points <br><br><br>Pickup:<br>Destiny Stones, Gold, Energy Rune"
		"DOTA_Tooltip_ability_xinshi_cswp_Lore"	"<font color=\"#5bc0de\">Archive equipment, energy heart, and mysterious potion will not be recovered</font>"
		"DOTA_Tooltip_ability_xinshi_zhboss"	"Summon the Golden Swallowing Beast"
		"DOTA_Tooltip_ability_xinshi_zhboss_Description"	"Use to summon the gold swallowing beast, killing the gold swallowing beast will drop a treasure chest full of gold"
		"DOTA_Tooltip_ability_xinshi_zhboss_Lore"	"The Gold Swallowing Beast will only exist for 30S, and it will disappear if it is not killed within a limited time, and will not receive a reward.<br><br>Every time you kill the Gold Swallowing Beast, it will make the next Gold Swallowing Beast stronger."
		"DOTA_Tooltip_ability_yg3_1"	"Critical Strike"
		"DOTA_Tooltip_ability_yg3_1_Description"	"When attacking, there is a 30%% chance of causing a 2.5 times critical strike"
		"DOTA_Tooltip_ability_yg4_1"	"Life Recovery"
		"DOTA_Tooltip_ability_yg4_1_Description"	"Recover 30 HP per second"
		"DOTA_Tooltip_ability_yg4_1_clone_bouns"	"50"
		"DOTA_Tooltip_ability_yg5_1"	"Attack focus"
		"DOTA_Tooltip_ability_yg5_1_Description"	"Attack speed +50"
		"DOTA_Tooltip_ability_yg6_1"	"Charge"
		"DOTA_Tooltip_ability_yg6_1_Description"	"The attack has 30%% damage to its own movement speed"
		"DOTA_Tooltip_ability_yg7_1"	"Blow"
		"DOTA_Tooltip_ability_yg7_1_Description"	"After dying, cause 20% of the target's current health damage to 375 yards around the target."
		"DOTA_Tooltip_ability_yg7_1_damage"	"Current percentage of health damage"
		"DOTA_Tooltip_ability_yg7_1_percent"	"Percentage of health damage"
		"DOTA_Tooltip_ability_yg7_1_radius"	"Blast Range"
		"DOTA_Tooltip_ability_yg8_1"	"Toxic Shell"
		"DOTA_Tooltip_ability_yg8_1_Description"	"There is a layer of venom on the surface of the Toxic Treant. Any enemy who hurts him will be hurt."
		"DOTA_Tooltip_ability_yg8_1_percent"	"Percentage of health damage"
		"DOTA_Tooltip_ability_yg9_1"	"Hit"
		"DOTA_Tooltip_ability_yg9_1_Description"	"Normal attacks have a chance to trigger lucky and critical strikes"
		"DOTA_Tooltip_ability_yg9_1_chance1"	"% lucky one-click trigger probability"
		"DOTA_Tooltip_ability_yg9_1_chance2"	"%Critical strike probability"
		"DOTA_Tooltip_ability_yg9_1_damage1"	"Lucky Strike Damage"
		"DOTA_Tooltip_ability_yg9_1_damage2"	"Critical strike triggers damage"
		"DOTA_Tooltip_ability_yg9_1_duration1"	"Lucky strike stun time"
		"DOTA_Tooltip_ability_yg9_1_duration2"	"Critical Strike Stun Time"
		"DOTA_Tooltip_ability_yg9_1_radius"	"Blast Range"
		"DOTA_Tooltip_ability_yg10_1"	"Evil Aura"
		"DOTA_Tooltip_ability_yg10_1_Description"	"Increase the movement speed and health regeneration of nearby friendly units"
		"DOTA_Tooltip_ability_yg10_1_chance1"	"Probability of a lucky hit"
		"DOTA_Tooltip_ability_yg10_1_chance2"	"Critical Hit Probability"
		"DOTA_Tooltip_ability_yg10_1_damage1"	"Lucky Strike Damage"
		"DOTA_Tooltip_ability_yg10_1_damage2"	"Critical strike triggers damage"
		"DOTA_Tooltip_ability_yg10_1_duration1"	"Lucky Strike Stun Time"
		"DOTA_Tooltip_ability_yg10_1_duration2"	"Critical Strike Stun Time"
		"DOTA_Tooltip_ability_yg10_1_radius"	"Affected Area"
		"DOTA_Tooltip_ability_yg11_1"	"DOTA Amplification"
		"DOTA_Tooltip_ability_yg11_1_Description"	"Each attack on the target will cause more damage than the previous attack"
		"DOTA_Tooltip_ability_yg11_1_health"	"% life recovery"
		"DOTA_Tooltip_ability_yg11_1_movespeed"	"%Move speed"
		"DOTA_Tooltip_ability_yg11_1_radius"	"Affected Area"
		"DOTA_Tooltip_ability_yg12_1"	"Venom Spider-Venom Attack"
		"DOTA_Tooltip_ability_yg12_1_Description"	"Does continuous damage to the target"
		"DOTA_Tooltip_ability_yg12_1_health"	"% life recovery"
		"DOTA_Tooltip_ability_yg12_1_movespeed"	"%Move speed"
		"DOTA_Tooltip_ability_yg12_1_radius"	"Affected Area"
		"DOTA_Tooltip_ability_yg13_1"	"Burst Attack"
		"DOTA_Tooltip_ability_yg13_1_Description"	"If the attack hits the enemy, it will leave a flame, and it will explode after 2 seconds to cause damage."
		"DOTA_Tooltip_ability_yg14_1"	"flame burning"
		"DOTA_Tooltip_ability_yg14_1_Description"	"Burning nearby enemy units"
		"DOTA_Tooltip_ability_yg14_1_radius"	"Working distance"
		"DOTA_Tooltip_ability_yg15_1"	"Swiftness Aura"
		"DOTA_Tooltip_ability_yg15_1_Description"	"Increase the attack speed and movement speed of nearby friendly units"
		"DOTA_Tooltip_ability_yg15_1_radius"	"Affected Area"
		"DOTA_Tooltip_ability_yg16_1"	"Energy Transfer"
		"DOTA_Tooltip_ability_yg16_1_Description"	"Steal 10 points of the target's attack speed and use it for your own use, lasting 5s"
		"DOTA_Tooltip_ability_yg17_1"	"DOTA_Tooltip_ability_yg17_1"
		"DOTA_Tooltip_ability_yg17_1_Description"	"Attack hits the enemy, there is a chance of shocking the ground to cause aftershocks, delaying %delay% seconds to cause damage and stun on the target point"
		"DOTA_Tooltip_ability_yg17_1_damage"	"DOTA"
		"DOTA_Tooltip_ability_yg17_1_delay"	"Delay Time"
		"DOTA_Tooltip_ability_yg17_1_radius"	"Scope of Action"
		"DOTA_Tooltip_ability_yg17_1_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg18_1"	"Boulder Throwing"
		"DOTA_Tooltip_ability_yg19_1"	"Shockwave"
		"DOTA_Tooltip_ability_yg19_1_Description"	"Release a shock wave, causing damage and slowing down enemies hit"
		"DOTA_Tooltip_ability_yg20_1"	"Armor Corruption"
		"DOTA_Tooltip_ability_yg20_1_Description"	"Each attack reduces the target's armor by 5"
		"DOTA_Tooltip_ability_yg21_1"	"Life Steal"
		"DOTA_Tooltip_ability_yg21_1_Description"	"The attack will cause extra damage and heal yourself"
		"DOTA_Tooltip_ability_yg22_1"	"Death Breath"
		"DOTA_Tooltip_ability_yg22_1_Description"	"When attacking, there is a 30%% chance of causing %multiple%% damage"
		"DOTA_Tooltip_ability_yg23_1"	"Chaos"
		"DOTA_Tooltip_ability_yg23_1_Description"	"When attacking, there is a 30%% chance of causing 2.5 times a critical strike"
		"DOTA_Tooltip_ability_yg24_1"	"Immolation"
		"DOTA_Tooltip_ability_yg24_1_Description"	"Burning nearby enemy units"
		"DOTA_Tooltip_ability_yg25_1"	"Heavy Rolling"
		"DOTA_Tooltip_ability_yg25_1_chance"	"Probability of Trigger"
		"DOTA_Tooltip_ability_yg25_1_delay"	"Delay time"
		"DOTA_Tooltip_ability_yg25_1_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg26_1"	"Finger of Death"
		"DOTA_Tooltip_ability_yg27_1"	"Frost Dragon--Frost Freeze"
		"DOTA_Tooltip_ability_yg27_1_chance"	"Probability of Trigger"
		"DOTA_Tooltip_ability_yg27_1_damage"	"DOTA"
		"DOTA_Tooltip_ability_yg27_1_delay"	"Delay time"
		"DOTA_Tooltip_ability_yg27_1_radius"	"Scope of Action"
		"DOTA_Tooltip_ability_yg27_1_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg27_2"	"Frost Dragon-Breath of Frost"
		"DOTA_Tooltip_ability_yg28_1"	"The Red Dragon of Extinguishing the World-Extinguishing the World of Fire"
		"DOTA_Tooltip_ability_yg28_1_Description"	"Release a sea of ​​fire and keep burning enemies"
		"DOTA_Tooltip_ability_yg28_2"	"Fire Burning"
		"DOTA_Tooltip_ability_yg28_2_Description"	"Attack will ignite the target, causing continuous damage"
		"DOTA_Tooltip_ability_yg29_1"	"Very Toxic Acid Mist"
		"DOTA_Tooltip_ability_yg29_1_chance"	"Probability of Trigger"
		"DOTA_Tooltip_ability_yg29_1_delay"	"Delay time"
		"DOTA_Tooltip_ability_yg29_1_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg29_2"	"Poison Attack"
		"DOTA_Tooltip_ability_yg29_2_Description"	"The attack comes with poison, slows down and continues to damage the enemy"
		"DOTA_Tooltip_ability_yg29_2_chance"	"Probability of Trigger"
		"DOTA_Tooltip_ability_yg29_2_damage"	"DOTA"
		"DOTA_Tooltip_ability_yg29_2_delay"	"Delay time"
		"DOTA_Tooltip_ability_yg29_2_radius"	"Scope of Action"
		"DOTA_Tooltip_ability_yg29_2_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg29_3"	"Blow"
		"DOTA_Tooltip_ability_yg29_3_percent"	"Percentage of health damage"
		"DOTA_Tooltip_ability_yg29_3_radius"	"Blast Range"
		"DOTA_Tooltip_ability_yg30_1"	"Critical Strike"
		"DOTA_Tooltip_ability_yg30_1_1_chance"	"Probability of Trigger"
		"DOTA_Tooltip_ability_yg30_1_1_damage"	"DOTA"
		"DOTA_Tooltip_ability_yg30_1_1_delay"	"Delay Time"
		"DOTA_Tooltip_ability_yg30_1_1_stun_time"	"Stun Time"
		"DOTA_Tooltip_ability_yg30_1_Description"	"When attacking, there is a 50%% chance of causing %multiple%% physical damage"
		"DOTA_Tooltip_ability_yg30_2"	"Golden Zombie-Survival of the Fittest"
		"DOTA_Tooltip_ability_yg30_2_radius"	"Scope of Action"
		"DOTA_Tooltip_ability_yilibudao"	"Stand not fall"
		"DOTA_Tooltip_ability_yilibudao_Description"	"Activated when the HP is less than 50%%, the attack speed of friendly units around 1500 yards increases by 200 points for 10S"
		"DOTA_Tooltip_ability_yunshi"	"Meteorite"
		"DOTA_Tooltip_ability_yw_boss_bt"	"Headshot"
		"DOTA_Tooltip_ability_yw_boss_cc"	"puncture"
		"DOTA_Tooltip_ability_yw_boss_cr"	"Winding"
		"DOTA_Tooltip_ability_yw_boss_dxgj"	"Poison Attack"
		"DOTA_Tooltip_ability_yw_boss_flsh"	"Mana Damage"
		"DOTA_Tooltip_ability_yw_boss_flzj"	"Strike of Wind and Thunder"
		"DOTA_Tooltip_ability_yw_boss_fspf"	"Toxic Skin"
		"DOTA_Tooltip_ability_yw_boss_jl"	"Huge Wave"
		"DOTA_Tooltip_ability_yw_boss_jssj"	"Take Aim"
		"DOTA_Tooltip_ability_yw_boss_jxgh"	"DOTA Heart Halo"
		"DOTA_Tooltip_ability_yw_boss_lhsd"	"Chain Frost"
		"DOTA_Tooltip_ability_yw_boss_lhz"	"Fire Cover"
		"DOTA_Tooltip_ability_yw_boss_mwjl"	"The Devil Comes"
		"DOTA_Tooltip_ability_yw_boss_nlzy"	"Energy Transfer"
		"DOTA_Tooltip_ability_yw_boss_qqwk"	"Rugged shell"
		"DOTA_Tooltip_ability_yw_boss_sb"	"Landslide"
		"DOTA_Tooltip_ability_yw_boss_shzj"	"Deep Sea Bash"
		"DOTA_Tooltip_ability_yw_boss_smjq"	"Death Learning"
		"DOTA_Tooltip_ability_yw_boss_swmc"	"Death Pulse"
		"DOTA_Tooltip_ability_yw_boss_xw"	"Nothingness"
		"DOTA_Tooltip_ability_yw_boss_ymbh"	"Nether Blast"
		"DOTA_Tooltip_ability_yw_boss_yrsj"	"Murloc Smash"
		"DOTA_Tooltip_ability_yw_boss_yys"	"Yan Yang Cable"
		"DOTA_Tooltip_ability_yw_boss_zq"	"Drunk Fist"
		"DOTA_Tooltip_ability_yw_boss_zq_Description"	"%miss%% probability of avoiding ordinary attacks, and a certain probability of causing %multiple%% damage"
		"DOTA_Tooltip_ability_yxtfjn_arhqs"	"Dwarf Musketeer-Take Aim"
		"DOTA_Tooltip_ability_yxtfjn_arhqs_Description"	"Increase attack range and attack power per level"
		"DOTA_Tooltip_ability_yxtfjn_arhqs_bonus_range"	"Attack Range +"
		"DOTA_Tooltip_ability_yxtfjn_arhqs_bonus_attack"	"% Attack Power +"
		"DOTA_Tooltip_ability_yxtfjn_arhqs_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level in turn</font>"
		"DOTA_Tooltip_ability_yxtfjn_bjsn"	"Crystal Maiden-Arcane Aura"
		"DOTA_Tooltip_ability_yxtfjn_bjsn_Description"	"Each level increases additional intelligence, and the arcane aura can also restore the mana of surrounding allies"
		"DOTA_Tooltip_ability_yxtfjn_bjsn_sjjzl"	"Intelligence +"
		"DOTA_Tooltip_ability_yxtfjn_bjsn_mfhf"	"Mana regeneration: "
		"DOTA_Tooltip_ability_yxtfjn_bjsn_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level</font>"
		"DOTA_Tooltip_ability_yxtfjn_brmzs"	"Centaur Chieftain-Strong Body"
		"DOTA_Tooltip_ability_yxtfjn_brmzs_Description"	"Increase additional strength for each level up"
		"DOTA_Tooltip_ability_yxtfjn_brmzs_sjjll"	"Additional Strength +"
		"DOTA_Tooltip_ability_yxtfjn_brmzs_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level in turn</font>"
		"DOTA_Tooltip_ability_yxtfjn_cmss"	"Silencer-Intelligence Steal"
		"DOTA_Tooltip_ability_yxtfjn_cmss_Description"	"Each attack has a %chance%% chance to steal the target's intelligence and deal Intelligence * 3 pure damage"
		"DOTA_Tooltip_ability_yxtfjn_cmss_i"	"Intelligence Steal: "
		"DOTA_Tooltip_ability_yxtfjn_cmss_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level</font>"
		"DOTA_Tooltip_ability_yxtfjn_dz"	"Dazzle-Bad Juju"
		"DOTA_Tooltip_ability_yxtfjn_dz_Description"	"Bad Juju will give Dazzle a %i%% healing increase"
		"DOTA_Tooltip_ability_yxtfjn_dz_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level</font>"
		"DOTA_Tooltip_ability_yxtfjn_emls"	"Anti-Mage-Demon's Blood"
		"DOTA_Tooltip_ability_yxtfjn_emls_Description"	"Anti-Mage has a chance of being immune to current damage.<br>Active cast can be used for a short-range blink. Each attach within %duration% seconds after teleporting can cause additional damage to the target."
		"DOTA_Tooltip_ability_yxtfjn_emls_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level</font>"
		"DOTA_Tooltip_ability_yxtfjn_emls_miss"	"% Evasion Bonus: "
		"DOTA_Tooltip_ability_yxtfjn_emls_ii"	"Agility Damage Multiplier: "
		"DOTA_Tooltip_ability_yxtfjn_emls_shhm"	"% Immunity Chance: "
		"DOTA_Tooltip_ability_yxtfjn_fczh"	"Vengeful Spirit-Vengeance Aura"
		"DOTA_Tooltip_ability_yxtfjn_fczh_Description"	"When Vengeful Spirit or her allied heroes dies, increase Hero Level/2 + Multiplier of all attributes, reduce self resurrection time<br><br>For every skill level, increase 20%% of attribute bonus upon death."
		"DOTA_Tooltip_ability_yxtfjn_fczh_zjqsx"	"All Attributes Multiplier: "
		"DOTA_Tooltip_ability_yxtfjn_fczh_fhjssj"	"Resurrection Time -"
		"DOTA_Tooltip_ability_yxtfjn_fczh_Lore"	"<font color=\"#337ab7\">Heroes reaching level 30.60.90.120.150 will increase their talent skills by one level</font>"
		"DOTA_Tooltip_ability_yxtfjn_fczh_Note0"	"<font color=\"#5cb85c\">Death will also trigger the effect</font>"
		"DOTA_Tooltip_ability_yxtfjn_fw"	"Axe-Counter Storm"
		"DOTA_Tooltip_ability_yxtfjn_fw_Description"	"When attacked, Axe has a certain chance to grab the enemy and throw it away roughly.<br>Inflicts physical damage based on Strength * Multiplier to nearby enemy units within %radius% and leaves them on the ground An afterimage.<br>Damage of Counter Helix increased by 50%"
