"lang"
{
	"Language"	"tchinese"
	"Tokens"
	{
		"BOSS_1"	"亡靈騎士"
		"DOTA_Tooltip_ability_zljcjn_sszg1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎治療</font>"
		"DOTA_Tooltip_ability_zljcjn_sszg1_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_sszg1_i"	"治療主屬性係數"
		"DOTA_Tooltip_ability_zljcjn_swmc1"	"死亡脈衝"
		"DOTA_Tooltip_ability_zljcjn_swmc1_Description"	"在周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_swmc1_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc1_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc1_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc1_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc1_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swmc2"	"<font color=\"#5cb85c\">死亡脈衝</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc2_Description"	"在他周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：<font color=\"#5cb85c\">黃級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc2_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc2_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc2_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc2_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc2_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swmc3"	"<font color=\"#337ab7\">死亡脈衝</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc3_Description"	"在他周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：<font color=\"#337ab7\">玄級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc3_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc3_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc3_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc3_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc3_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swmc4"	"<font color=\"#9400D3\">死亡脈衝</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc4_Description"	"在他周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：<font color=\"#9400D3\">地級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc4_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc4_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc4_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc4_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc4_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swmc5"	"<font color=\"#fe6d15\">死亡脈衝</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc5_Description"	"在他周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：<font color=\"#fe6d15\">天級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc5_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc5_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc5_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc5_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc5_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swmc6"	"<font color=\"#ffbc09\">死亡脈衝</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc6_Description"	"在他周圍釋放死亡波動，傷害敵方單位並治療友軍單位。（和智力掛鉤）<br><br>----------------------------<br>品質：<font color=\"#ffbc09\">仙級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc6_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swmc6_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_swmc6_i"	"基礎傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swmc6_ii"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_swmc6_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_swsw1"	"死亡守衛"
		"DOTA_Tooltip_ability_zljcjn_swsw1_Description"	"召喚一個自動攻擊的死亡守衛，攻擊間隔為0.5，攻擊速度為100，擁有%i%*英雄主屬性的攻擊力\n每次施法最多召喚三個死亡守衛,召喚數量大於3時,每有一隻招不出來額外增加當此召喚死亡守衛30%%的攻擊力<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_swsw1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升守衛10%的基礎攻擊力和10點攻擊速度</font>"
		"DOTA_Tooltip_ability_zljcjn_swsw1_baseDamage"	"基礎攻擊力"
		"DOTA_Tooltip_ability_zljcjn_swsw1_duration"	"持續時間"
		"DOTA_Tooltip_ability_zljcjn_swzz1"	"死亡之指"
		"DOTA_Tooltip_ability_zljcjn_swzz1_Description"	"撕裂%max%個敵方單位，將其折磨得死去活來，並造成智力*%i%的魔法傷害。每次成功擊殺單位都會提升威力。<br><br>擊殺單位疊加層數為當前英雄等級/20<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_swzz1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz1_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz1_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swzz1_max"	"目標個數"
		"DOTA_Tooltip_ability_zljcjn_swzz1_sh"	"成功殺死目標增加的額外傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz2"	"<font color=\"#5cb85c\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_Description"	"撕裂%max%個敵方單位，將其折磨得死去活來，並造成智力*%i%的魔法傷害。每次成功擊殺單位都會提升威力。<br><br>擊殺單位疊加層數為當前英雄等級/20<br><br>----------------------------<br>品質：<font color=\"#5cb85c\">黃級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz2_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swzz2_sh"	"成功殺死目標增加的額外傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz3"	"<font color=\"#337ab7\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_Description"	"撕裂%max%個敵方單位，將其折磨得死去活來，並造成智力*%i%的魔法傷害。每次成功擊殺單位都會提升威力。<br><br>擊殺單位疊加層數為當前英雄等級/20<br><br>----------------------------<br>品質：<font color=\"#337ab7\">玄級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz3_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swzz3_sh"	"成功殺死目標增加的額外傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz4"	"<font color=\"#9400D3\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_Description"	"撕裂%max%個敵方單位，將其折磨得死去活來，並造成智力*%i%的魔法傷害。每次成功擊殺單位都會提升威力。<br><br>擊殺單位疊加層數為當前英雄等級/20<br><br>----------------------------<br>品質：<font color=\"#9400D3\">地級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_swzz4_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_swzz4_sh"	"成功殺死目標增加的額外傷害"
		"DOTA_Tooltip_ability_zljcjn_tkjj1"	"痛苦尖叫"
		"DOTA_Tooltip_ability_zljcjn_tkjj1_Description"	"發出一聲尖叫，對附近敵人造成跟智力相關的魔法傷害<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj2"	"<font color=\"#5cb85c\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj2_Description"	"發出一聲尖叫，對附近敵人造成%i%*智力的魔法傷害<br><br>----------------------------<br>品質：<font color=\"#5cb85c\">黃級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj3"	"<font color=\"#337ab7\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj3_Description"	"發出一聲尖叫，對附近敵人造成%i%*智力的魔法傷害<br><br>----------------------------<br>品質：<font color=\"#337ab7\">玄級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj4"	"<font color=\"#9400D3\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj4_Description"	"發出一聲尖叫，對附近敵人造成%i%*智力的魔法傷害<br><br>----------------------------<br>品質：<font color=\"#9400D3\">地級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj5"	"<font color=\"#fe6d15\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj5_Description"	"發出一聲尖叫，對附近敵人造成%i%*智力的魔法傷害<br><br>----------------------------<br>品質：<font color=\"#fe6d15\">天級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj6"	"<font color=\"#ffbc09\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj6_Description"	"發出一聲尖叫，對附近敵人造成%i%*智力的魔法傷害<br><br>----------------------------<br>品質：<font color=\"#ffbc09\">仙級</font><br>"
		"DOTA_Tooltip_ability_zljcjn_txfh1"	"天玄焚火"
		"DOTA_Tooltip_ability_zljcjn_txfh1_Description"	"在目標地點召喚天玄焚火造成與智力相關的魔法傷害，並眩暈該範圍內的敵人<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_txfh1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_txfh1_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_txfh1_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_txfh1_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_txfh1_stun_time"	"暈眩時間"
		"DOTA_Tooltip_ability_zljcjn_txpsh1_duration"	"持續時間"
		"DOTA_Tooltip_ability_zljcjn_txpsh3"	"天玄破神荒"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_Description"	"召喚%count%道火焰，每道火焰都會對陣中的敵人造成毀滅性打擊，造成與智力相關的魔法傷害，並有30%%的概率眩暈敵人0.2秒<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_count"	"火焰數量"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_radius2"	"火焰傷害範圍"
		"DOTA_Tooltip_ability_zljcjn_ysqq1"	"月鎖千秋"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_Description"	"自身地點召喚古老天妖法陣，月鎖千秋會根據使用者的智力治療陣中友方單位。<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_duration"	"持續時間"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_i"	"智力治療係數"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_radius"	"作用範圍"
		"DOTA_Tooltip_ability_zljcjn_yxzh1"	"妖邪之火"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_Description"	"釋放一道火焰，對一條直線的敵人造成%i%*智力的魔法傷害。<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎傷害</font>"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_baseDamage"	"基礎傷害"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_i"	"智力傷害係數"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_radius"	"最大距離"
		"DOTA_Tooltip_ability_zljcjn_zygb1"	"治癒光波"
		"DOTA_Tooltip_ability_zljcjn_zygb1_Description"	"每間隔%interval%秒，對附近一個單位釋放一道治癒光波，恢復目標的血量，治療係數和智力掛鉤。<br><br>----------------------------<br>品質：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_zygb1_Lore"	"<font color=\"#f0ad4e\">每級技能等級都會提升10%的基礎治療</font>"
		"DOTA_Tooltip_ability_zljcjn_zygb1_baseHeal"	"基礎治療"
		"DOTA_Tooltip_ability_zljcjn_zygb1_i"	"基礎治療係數"
		"DOTA_Tooltip_ability_zljcjn_zygb1_radius"	"作用範圍"
		"DOTA_Tooltip_item_set_11_01_lua_modifier_buff"	"招魂 "
		"DOTA_Tooltip_item_set_11_01_lua_modifier_buff_Description"	"智力+%dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS%點"
		"DOTA_Tooltip_modifers_item_set_01"	"金鑲玉套裝 "
		"DOTA_Tooltip_modifers_item_set_01_Description"	"最大生命值+2000	全屬性+100   移動速度+30	 攻擊吸血6%%"
		"DOTA_Tooltip_modifers_item_set_02"	"枯木逢春套裝 "
		"DOTA_Tooltip_modifers_item_set_02_Description"	"全屬性+80，最大生命值+2500	護甲+15 被動：每過五秒回復自身5%+7.5*力量的的最大生命值"
		"DOTA_Tooltip_modifers_item_set_03_aura"	"潮汐水靈套裝 "
		"DOTA_Tooltip_modifers_item_set_03_aura_Description"	"被動:水靈之力--主屬性+100,暴擊概率+5%%,周圍友軍傷害減免+20。作用範圍：1500碼"
		"DOTA_Tooltip_modifers_item_set_04"	"冰霜亡靈套裝 "
		"DOTA_Tooltip_modifers_item_set_04_Description"	"最大生命值+1200 力量敏捷+50，智力+200,技能傷害+20%%"
		"DOTA_Tooltip_modifers_item_set_04_aura_debuff"	"冰霜領域 "
		"DOTA_Tooltip_modifers_item_set_04_aura_debuff_Description"	"移動速度降低20%%，攻擊速度降低20點"
		"DOTA_Tooltip_modifers_item_set_05"	"大地脈動套裝 "
		"DOTA_Tooltip_modifers_item_set_05_Description"	"全屬性+220，最大生命值+5000	護甲+25,生命回復+2%%"
		"DOTA_Tooltip_modifers_item_set_06"	"奧術套裝 "
		"DOTA_Tooltip_modifers_item_set_06_Description"	"釋放技能耗藍增加+50%%  每秒流逝自身1%%的最大魔法值   降低100%%魔法回復速率	技能傷害提升200%%"
		"DOTA_Tooltip_modifers_item_set_07"	"漫天黃沙套裝 "
		"DOTA_Tooltip_modifers_item_set_07_Description"	"全屬性+195		最大生命值+4500  護甲+10,攻擊速度+60"
		"DOTA_Tooltip_modifers_item_set_08"	"雷霆悸動套裝 "
		"DOTA_Tooltip_modifers_item_set_08_Description"	"力量敏捷+150，智力+400  技能傷害+40%% "
		"DOTA_Tooltip_modifers_item_set_09"	"泰坦套裝 "
		"DOTA_Tooltip_modifers_item_set_09_Description"	"力量+2000,最大生命值+15000,護甲+40,魔法抗性+20"
		"DOTA_Tooltip_modifers_item_set_10"	"海王套裝 "
		"DOTA_Tooltip_modifers_item_set_10_Description"	"全屬性+500,被動：每10秒獲得一次海神的祝福"
		"DOTA_Tooltip_modifers_item_set_10_buff"	"海神的祝福 "
		"DOTA_Tooltip_modifers_item_set_10_buff_Description"	"全屬性+300，移動速度+30，攻擊速度+50，技能傷害+20%%，生命回復+2%% "
		"DOTA_Tooltip_modifers_item_set_11"	"幽魂套裝 "
		"DOTA_Tooltip_modifers_item_set_11_Description"	"生命值+8000,智力+2000,護甲+10"
		"DOTA_Tooltip_modifers_item_set_11_aura_debuff"	"幽魂領域 "
		"DOTA_Tooltip_modifers_item_set_11_aura_debuff_Description"	"魔法抗性-25 "
		"DOTA_Tooltip_modifers_item_set_12"	"人生無常套裝 "
		"DOTA_Tooltip_modifers_item_set_12_Description"	"被動：每20次普通攻擊都會減少目標2%%的最大生命值上限  最多 5次"
		"DOTA_Tooltip_modifers_item_set_12_aura"	"人生無常 "
		"DOTA_Tooltip_modifers_item_set_12_aura_Description"	"全屬性+450，技能等級+2 "
		"DOTA_Tooltip_modifers_item_set_13"	"火焰焚天套裝 "
		"DOTA_Tooltip_modifers_item_set_13_Description"	"最大生命值+30000,主屬性+2000,魔法回復+30,技能傷害+50%%,暴擊概率+10%%  最終傷害+20%%"
		"DOTA_Tooltip_modifers_item_set_14"	"毒龍套裝 "
		"DOTA_Tooltip_modifers_item_set_14_Description"	"最大生命值 +50000,主屬性+40%% ,護甲+50,魔抗+30"
		"DOTA_Tooltip_modifers_item_set_15"	"萬世生命套裝 "
		"DOTA_Tooltip_modifers_item_set_15_Description"	"最大生命值+35000	技能傷害+40%%	技能等級傷害+6	暴擊概率+10%%"
		"DOTA_Tooltip_modifers_item_set_16"	"黑暗執行者套裝 "
		"DOTA_Tooltip_modifers_item_set_16_Description"	"主屬性+800  攻擊力+2000  攻擊速度+75  移動速度 +40	，每次攻擊有20%%的概率造成500%%的傷害    暴擊概率+5%%"
		"DOTA_Tooltip_modifier_ability_hero_2_2"	"無敵"
		"DOTA_Tooltip_modifier_ability_hero_2_2_Description"	"暫時不會受到傷害"
		"DOTA_Tooltip_modifier_bash_stun_datadriven"	"深海重擊"
		"DOTA_Tooltip_modifier_buqunuhou_aura_friendly_datadriven"	"不屈怒吼"
		"DOTA_Tooltip_modifier_buqunuhou_aura_friendly_datadriven_Description"	"攻擊力+%dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_burrowstrike_stun_datadriven"	"穿刺"
		"DOTA_Tooltip_modifier_bw_1_1"	"守護指環"
		"DOTA_Tooltip_modifier_bw_1_1_Description"	"護甲+%dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%"
		"DOTA_Tooltip_modifier_bw_1_2"	"治療指環"
		"DOTA_Tooltip_modifier_bw_1_2_Description"	"生命回復+%dMODIFIER_PROPERTY_HEALTH_REGEN_CONSTANT%,生命回復+%dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_3"	"魔法指環"
		"DOTA_Tooltip_modifier_bw_1_3_Description"	"魔法回復+%dMODIFIER_PROPERTY_MANA_REGEN_CONSTANT%,魔法回復+%dMODIFIER_PROPERTY_MANA_REGEN_TOTAL_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_4"	"力量護腕"
		"DOTA_Tooltip_modifier_bw_1_4_Description"	"力量+%dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%,魔法抗性+%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%"
		"DOTA_Tooltip_modifier_bw_1_5"	"怨靈細帶"
		"DOTA_Tooltip_modifier_bw_1_5_Description"	"敏捷+%dMODIFIER_PROPERTY_STATS_AGILITY_BONUS%,攻擊速度+%dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%"
		"DOTA_Tooltip_modifier_bw_1_6"	"空靈掛件"
		"DOTA_Tooltip_modifier_bw_1_6_Description"	"智力+%dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS%,技能增強+%dMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_7"	"王冠"
		"DOTA_Tooltip_modifier_bw_1_7_Description"	"全屬性+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_modifier_bw_1_8"	"賢者石"
		"DOTA_Tooltip_modifier_bw_1_8_Description"	"每秒金錢+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_modifier_bw_1_9"	"金幣寶藏"
		"DOTA_Tooltip_modifier_bw_1_9_Description"	"一次性給與大量金幣"
		"DOTA_Tooltip_modifier_bw_1_10"	"經驗寶藏"
		"DOTA_Tooltip_modifier_bw_1_10_Description"	"一次性給大量與經驗"
		"DOTA_Tooltip_modifier_bw_1_11"	"掃帚柄"
		"DOTA_Tooltip_modifier_bw_1_11_Description"	"攻擊力+30%%,攻擊速度+30"
		"DOTA_Tooltip_modifier_bw_1_12"	"殺豬刀"
		"DOTA_Tooltip_modifier_bw_1_12_Description"	"暴擊概率+5%%,暴擊傷害+30%%"
		"DOTA_Tooltip_modifier_bw_1_13"	"基恩鏡片"
		"DOTA_Tooltip_modifier_bw_1_13_Description"	"魔法值+150,魔法回復+15"
		"DOTA_Tooltip_modifier_bw_1_14"	"奧術指環"
		"DOTA_Tooltip_modifier_bw_1_14_Description"	"智力+400,每10s回復周圍1000碼友方單位125點魔法值"
		"DOTA_Tooltip_modifier_bw_2_1"	"刃甲"
		"DOTA_Tooltip_modifier_bw_2_1_Description"	"護甲+30,反彈20%%受到的傷害"
		"DOTA_Tooltip_modifier_bw_2_2"	"挑戰頭巾"
		"DOTA_Tooltip_modifier_bw_2_2_Description"	"生命回復+5%%,魔法抗性+20%%"
		"DOTA_Tooltip_modifier_bw_2_3"	"水晶劍"
		"DOTA_Tooltip_modifier_bw_2_3_Description"	"攻擊力+2000,每次攻擊有20%%的概率造成500%%的傷害"
		"DOTA_Tooltip_modifier_bw_2_4"	"慧光"
		"DOTA_Tooltip_modifier_bw_2_4_Description"	"智力+600,技能增強+30%%"
		"DOTA_Tooltip_modifier_bw_2_5"	"夜叉"
		"DOTA_Tooltip_modifier_bw_2_5_Description"	"敏捷+600,攻擊速度+50"
		"DOTA_Tooltip_modifier_bw_2_6"	"散華"
		"DOTA_Tooltip_modifier_bw_2_6_Description"	"力量+600,魔法抗性+20%%"
		"DOTA_Tooltip_modifier_bw_2_7"	"梅肯斯姆"
		"DOTA_Tooltip_modifier_bw_2_7_Description"	"1200碼光環,+15護甲,+2000生命回復"
		"DOTA_Tooltip_modifier_bw_2_7_buff"	"梅肯斯姆"
		"DOTA_Tooltip_modifier_bw_2_7_buff_Description"	"+15護甲,+2000生命回復"
		"DOTA_Tooltip_modifier_bw_2_8"	"韌鼓"
		"DOTA_Tooltip_modifier_bw_2_8_Description"	"1200碼光環,+30點攻速+5%%移動速度"
		"DOTA_Tooltip_modifier_bw_2_8_buff"	"韌鼓"
		"DOTA_Tooltip_modifier_bw_2_8_buff_Description"	" +30點攻速,+5%%移動速度"
