"lang"
{
	"Language"	"SChinese"
	"Tokens"
	{
		"BOSS_1"	"亡灵骑士"
		"DOTA_Tooltip_ability_zljcjn_swmc5_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swmc5_baseHeal"	"基础治疗"
		"DOTA_Tooltip_ability_zljcjn_swmc5_i"	"基础伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swmc5_ii"	"基础治疗系数"
		"DOTA_Tooltip_ability_zljcjn_swmc5_radius"	"作用范围"
		"DOTA_Tooltip_ability_zljcjn_swmc6"	"<font color=\"#ffbc09\">死亡脉冲</font>"
		"DOTA_Tooltip_ability_zljcjn_swmc6_Description"	"在他周围释放死亡波动，伤害敌方单位并治疗友军单位。（和智力挂钩）<br><br>----------------------------<br>品质：<font color=\"#ffbc09\">仙级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swmc6_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swmc6_baseHeal"	"基础治疗"
		"DOTA_Tooltip_ability_zljcjn_swmc6_i"	"基础伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swmc6_ii"	"基础治疗系数"
		"DOTA_Tooltip_ability_zljcjn_swmc6_radius"	"作用范围"
		"DOTA_Tooltip_ability_zljcjn_swsw1"	"死亡守卫"
		"DOTA_Tooltip_ability_zljcjn_swsw1_Description"	"召唤一个自动攻击的死亡守卫，攻击间隔为0.5，攻击速度为100，拥有%i%*英雄主属性的攻击力\n每次施法最多召唤2个死亡守卫,召唤数量大于2时,每有一只招不出来额外增加当此召唤死亡守卫30%%的攻击力<br><br>死亡守卫的攻击额外受到召唤者的附加伤害，最终伤害，魔法暴击伤害的加成（不受技能伤害加成）<br>当单位的攻击力超过1E换将额外的攻击力转换成额外的伤害，避免攻击超过21E导致BUG，血量同理<br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_swsw1_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升守卫10%的基础攻击力和10点攻击速度</font>"
		"DOTA_Tooltip_ability_zljcjn_swsw1_baseDamage"	"基础攻击力"
		"DOTA_Tooltip_ability_zljcjn_swsw1_duration"	"持续时间"
		"DOTA_Tooltip_ability_zljcjn_swzz1"	"死亡之指"
		"DOTA_Tooltip_ability_zljcjn_swzz1_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_swzz1_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz1_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz1_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz1_max"	"目标个数"
		"DOTA_Tooltip_ability_zljcjn_swzz1_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz2"	"<font color=\"#5cb85c\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：<font color=\"#5cb85c\">黄级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz2_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz2_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz2_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz3"	"<font color=\"#337ab7\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：<font color=\"#337ab7\">玄级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz3_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz3_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz3_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz4"	"<font color=\"#9400D3\">死亡之指</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_Description"	"撕裂%max%个敌方单位，将其折磨得死去活来，并造成智力*%i%的魔法伤害。每次成功击杀单位都会提升威力。<br><br>击杀单位叠加层数为当前英雄等级/20<br><br>----------------------------<br>品质：<font color=\"#9400D3\">地级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_swzz4_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_swzz4_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_swzz4_sh"	"成功杀死目标增加的额外伤害"
		"DOTA_Tooltip_ability_zljcjn_tkjj1"	"痛苦尖叫"
		"DOTA_Tooltip_ability_zljcjn_tkjj1_Description"	"发出一声尖叫，对附近敌人造成跟智力相关的魔法伤害<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj2"	"<font color=\"#5cb85c\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj2_Description"	"发出一声尖叫，对附近敌人造成%i%*智力的魔法伤害<br><br>----------------------------<br>品质：<font color=\"#5cb85c\">黄级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj3"	"<font color=\"#337ab7\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj3_Description"	"发出一声尖叫，对附近敌人造成%i%*智力的魔法伤害<br><br>----------------------------<br>品质：<font color=\"#337ab7\">玄级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj4"	"<font color=\"#9400D3\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj4_Description"	"发出一声尖叫，对附近敌人造成%i%*智力的魔法伤害<br><br>----------------------------<br>品质：<font color=\"#9400D3\">地级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj5"	"<font color=\"#fe6d15\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj5_Description"	"发出一声尖叫，对附近敌人造成%i%*智力的魔法伤害<br><br>----------------------------<br>品质：<font color=\"#fe6d15\">天级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_tkjj6"	"<font color=\"#ffbc09\">痛苦尖叫</font>"
		"DOTA_Tooltip_ability_zljcjn_tkjj6_Description"	"发出一声尖叫，对附近敌人造成%i%*智力的魔法伤害<br><br>----------------------------<br>品质：<font color=\"#ffbc09\">仙级</font><br>"
		"DOTA_Tooltip_ability_zljcjn_txfh1"	"天玄焚火"
		"DOTA_Tooltip_ability_zljcjn_txfh1_Description"	"在目标地点召唤天玄焚火造成与智力相关的魔法伤害，并眩晕该范围内的敌人<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_txfh1_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_txfh1_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_txfh1_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_txfh1_radius"	"作用范围"
		"DOTA_Tooltip_ability_zljcjn_txfh1_stun_time"	"晕眩时间"
		"DOTA_Tooltip_ability_zljcjn_txpsh1_duration"	"持续时间"
		"DOTA_Tooltip_ability_zljcjn_txpsh3"	"天玄破神荒"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_Description"	"召唤%count%道火焰，每道火焰都会对阵中的敌人造成毁灭性打击，造成与智力相关的魔法伤害，并有30%%的概率眩晕敌人0.2秒<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_count"	"火焰数量"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_radius"	"作用范围"
		"DOTA_Tooltip_ability_zljcjn_txpsh3_radius2"	"火焰伤害范围"
		"DOTA_Tooltip_ability_zljcjn_ysqq1"	"月锁千秋"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_Description"	"自身地点召唤古老天妖法阵，月锁千秋会根据使用者的智力治疗阵中友方单位。<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_baseHeal"	"基础治疗"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_duration"	"持续时间"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_i"	"智力治疗系数"
		"DOTA_Tooltip_ability_zljcjn_ysqq1_radius"	"作用范围"
		"DOTA_Tooltip_ability_zljcjn_yxzh1"	"妖邪之火"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_Description"	"释放一道火焰，对一条直线的敌人造成%i%*智力的魔法伤害。<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础伤害</font>"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_baseDamage"	"基础伤害"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_i"	"智力伤害系数"
		"DOTA_Tooltip_ability_zljcjn_yxzh1_radius"	"最大距离"
		"DOTA_Tooltip_ability_zljcjn_zygb1"	"治愈光波"
		"DOTA_Tooltip_ability_zljcjn_zygb1_Description"	"每间隔%interval%秒，对附近一个单位释放一道治愈光波，恢复目标的血量，治疗系数和智力挂钩。<br><br>----------------------------<br>品质：白色<br>"
		"DOTA_Tooltip_ability_zljcjn_zygb1_Lore"	"<font color=\"#f0ad4e\">每级技能等级都会提升10%的基础治疗</font>"
		"DOTA_Tooltip_ability_zljcjn_zygb1_baseHeal"	"基础治疗"
		"DOTA_Tooltip_ability_zljcjn_zygb1_i"	"基础治疗系数"
		"DOTA_Tooltip_ability_zljcjn_zygb1_radius"	"作用范围"
		"DOTA_Tooltip_item_set_11_01_lua_modifier_buff"	"招魂 "
		"DOTA_Tooltip_item_set_11_01_lua_modifier_buff_Description"	"智力+%dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS%点"
		"DOTA_Tooltip_modifers_item_set_01"	"金镶玉套装 "
		"DOTA_Tooltip_modifers_item_set_01_Description"	"最大生命值+2000	全属性+100   移动速度+30	 攻击吸血6%%"
		"DOTA_Tooltip_modifers_item_set_02"	"枯木逢春套装 "
		"DOTA_Tooltip_modifers_item_set_02_Description"	"全属性+80，最大生命值+2500	护甲+15 被动：每过五秒回复自身5%+7.5*力量的的最大生命值"
		"DOTA_Tooltip_modifers_item_set_03_aura"	"潮汐水灵套装 "
		"DOTA_Tooltip_modifers_item_set_03_aura_Description"	"被动:水灵之力--主属性+100,暴击概率+5%%,周围友军伤害减免+20。作用范围：1500码"
		"DOTA_Tooltip_modifers_item_set_04"	"冰霜亡灵套装 "
		"DOTA_Tooltip_modifers_item_set_04_Description"	"最大生命值+1200 力量敏捷+50，智力+200,技能伤害+20%%"
		"DOTA_Tooltip_modifers_item_set_04_aura_debuff"	"冰霜领域 "
		"DOTA_Tooltip_modifers_item_set_04_aura_debuff_Description"	"移动速度降低20%%，攻击速度降低20点"
		"DOTA_Tooltip_modifers_item_set_05"	"大地脉动套装 "
		"DOTA_Tooltip_modifers_item_set_05_Description"	"全属性+220，最大生命值+5000	护甲+25,生命回复+2%%"
		"DOTA_Tooltip_modifers_item_set_06"	"奥术套装 "
		"DOTA_Tooltip_modifers_item_set_06_Description"	"释放技能耗蓝增加+50%%  每秒流逝自身1%%的最大魔法值   降低100%%魔法回复速率	技能伤害提升200%%"
		"DOTA_Tooltip_modifers_item_set_07"	"漫天黄沙套装 "
		"DOTA_Tooltip_modifers_item_set_07_Description"	"全属性+195		最大生命值+4500  护甲+10,攻击速度+60"
		"DOTA_Tooltip_modifers_item_set_08"	"雷霆悸动套装 "
		"DOTA_Tooltip_modifers_item_set_08_Description"	"力量敏捷+150，智力+400  技能伤害+40%% "
		"DOTA_Tooltip_modifers_item_set_09"	"泰坦套装 "
		"DOTA_Tooltip_modifers_item_set_09_Description"	"力量+2000,最大生命值+15000,护甲+40,魔法抗性+20"
		"DOTA_Tooltip_modifers_item_set_10"	"海王套装 "
		"DOTA_Tooltip_modifers_item_set_10_Description"	"全属性+500,被动：每10秒获得一次海神的祝福"
		"DOTA_Tooltip_modifers_item_set_10_buff"	"海神的祝福 "
		"DOTA_Tooltip_modifers_item_set_10_buff_Description"	"全属性+300，移动速度+30，攻击速度+50，技能伤害+20%%，生命回复+2%% "
		"DOTA_Tooltip_modifers_item_set_11"	"幽魂套装 "
		"DOTA_Tooltip_modifers_item_set_11_Description"	"生命值+8000,智力+2000,护甲+10"
		"DOTA_Tooltip_modifers_item_set_11_aura_debuff"	"幽魂领域 "
		"DOTA_Tooltip_modifers_item_set_11_aura_debuff_Description"	"魔法抗性-25 "
		"DOTA_Tooltip_modifers_item_set_12"	"人生无常套装 "
		"DOTA_Tooltip_modifers_item_set_12_Description"	"被动：每20次普通攻击都会减少目标2%%的最大生命值上限  最多 5次"
		"DOTA_Tooltip_modifers_item_set_12_aura"	"人生无常 "
		"DOTA_Tooltip_modifers_item_set_12_aura_Description"	"全属性+450，技能等级+2 "
		"DOTA_Tooltip_modifers_item_set_13"	"火焰焚天套装 "
		"DOTA_Tooltip_modifers_item_set_13_Description"	"最大生命值+30000,主属性+2000,魔法回复+30,技能伤害+50%%,暴击概率+10%%  最终伤害+20%%"
		"DOTA_Tooltip_modifers_item_set_14"	"毒龙套装 "
		"DOTA_Tooltip_modifers_item_set_14_Description"	"最大生命值 +50000,主属性+40%% ,护甲+50,魔抗+30"
		"DOTA_Tooltip_modifers_item_set_15"	"万世生命套装 "
		"DOTA_Tooltip_modifers_item_set_15_Description"	"最大生命值+35000	技能伤害+40%%	技能等级伤害+6	暴击概率+10%%"
		"DOTA_Tooltip_modifers_item_set_16"	"黑暗执行者套装 "
		"DOTA_Tooltip_modifers_item_set_16_Description"	"主属性+800  攻击力+2000  攻击速度+75  移动速度 +40	，每次攻击有20%%的概率造成500%%的伤害    暴击概率+5%%"
		"DOTA_Tooltip_modifier_ability_hero_2_2"	"无敌"
		"DOTA_Tooltip_modifier_ability_hero_2_2_Description"	"暂时不会受到伤害"
		"DOTA_Tooltip_modifier_bash_stun_datadriven"	"深海重击"
		"DOTA_Tooltip_modifier_buqunuhou_aura_friendly_datadriven"	"不屈怒吼"
		"DOTA_Tooltip_modifier_buqunuhou_aura_friendly_datadriven_Description"	"攻击力+%dMODIFIER_PROPERTY_DAMAGEOUTGOING_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_burrowstrike_stun_datadriven"	"穿刺"
		"DOTA_Tooltip_modifier_bw_1_1"	"守护指环"
		"DOTA_Tooltip_modifier_bw_1_1_Description"	"护甲+%dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%"
		"DOTA_Tooltip_modifier_bw_1_2"	"治疗指环"
		"DOTA_Tooltip_modifier_bw_1_2_Description"	"生命回复+%dMODIFIER_PROPERTY_HEALTH_REGEN_CONSTANT%,生命回复+%dMODIFIER_PROPERTY_HEALTH_REGEN_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_3"	"魔法指环"
		"DOTA_Tooltip_modifier_bw_1_3_Description"	"魔法回复+%dMODIFIER_PROPERTY_MANA_REGEN_CONSTANT%,魔法回复+%dMODIFIER_PROPERTY_MANA_REGEN_TOTAL_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_4"	"力量护腕"
		"DOTA_Tooltip_modifier_bw_1_4_Description"	"力量+%dMODIFIER_PROPERTY_STATS_STRENGTH_BONUS%,魔法抗性+%dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%"
		"DOTA_Tooltip_modifier_bw_1_5"	"怨灵细带"
		"DOTA_Tooltip_modifier_bw_1_5_Description"	"敏捷+%dMODIFIER_PROPERTY_STATS_AGILITY_BONUS%,攻击速度+%dMODIFIER_PROPERTY_ATTACKSPEED_BONUS_CONSTANT%"
		"DOTA_Tooltip_modifier_bw_1_6"	"空灵挂件"
		"DOTA_Tooltip_modifier_bw_1_6_Description"	"智力+%dMODIFIER_PROPERTY_STATS_INTELLECT_BONUS%,技能增强+%dMODIFIER_PROPERTY_SPELL_AMPLIFY_PERCENTAGE%%%"
		"DOTA_Tooltip_modifier_bw_1_7"	"王冠"
		"DOTA_Tooltip_modifier_bw_1_7_Description"	"全属性+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_modifier_bw_1_8"	"贤者石"
		"DOTA_Tooltip_modifier_bw_1_8_Description"	"每秒金钱+%dMODIFIER_PROPERTY_BONUS_DAY_VISION%"
		"DOTA_Tooltip_modifier_bw_1_9"	"金币宝藏"
		"DOTA_Tooltip_modifier_bw_1_9_Description"	"一次性给与大量金币"
		"DOTA_Tooltip_modifier_bw_1_10"	"经验宝藏"
		"DOTA_Tooltip_modifier_bw_1_10_Description"	"一次性给大量与经验"
		"DOTA_Tooltip_modifier_bw_1_11"	"扫帚柄"
		"DOTA_Tooltip_modifier_bw_1_11_Description"	"攻击力+30%%,攻击速度+30"
		"DOTA_Tooltip_modifier_bw_1_12"	"杀猪刀"
		"DOTA_Tooltip_modifier_bw_1_12_Description"	"暴击概率+5%%,暴击伤害+30%%"
		"DOTA_Tooltip_modifier_bw_1_13"	"基恩镜片"
		"DOTA_Tooltip_modifier_bw_1_13_Description"	"魔法值+150,魔法回复+15"
		"DOTA_Tooltip_modifier_bw_1_14"	"奥术指环"
		"DOTA_Tooltip_modifier_bw_1_14_Description"	"智力+400,每10s回复周围1000码友方单位125点魔法值"
		"DOTA_Tooltip_modifier_bw_2_1"	"刃甲"
		"DOTA_Tooltip_modifier_bw_2_1_Description"	"护甲+30,反弹20%%受到的伤害"
		"DOTA_Tooltip_modifier_bw_2_2"	"挑战头巾"
		"DOTA_Tooltip_modifier_bw_2_2_Description"	"生命回复+5%%,魔法抗性+20%%"
		"DOTA_Tooltip_modifier_bw_2_3"	"水晶剑"
		"DOTA_Tooltip_modifier_bw_2_3_Description"	"攻击力+2000,每次攻击有20%%的概率造成500%%的伤害"
		"DOTA_Tooltip_modifier_bw_2_4"	"慧光"
		"DOTA_Tooltip_modifier_bw_2_4_Description"	"智力+600,技能增强+30%%"
		"DOTA_Tooltip_modifier_bw_2_5"	"夜叉"
		"DOTA_Tooltip_modifier_bw_2_5_Description"	"敏捷+600,攻击速度+50"
		"DOTA_Tooltip_modifier_bw_2_6"	"散华"
		"DOTA_Tooltip_modifier_bw_2_6_Description"	"力量+600,魔法抗性+20%%"
		"DOTA_Tooltip_modifier_bw_2_7"	"梅肯斯姆"
		"DOTA_Tooltip_modifier_bw_2_7_Description"	"1200码光环,+15护甲,+2000生命回复"
		"DOTA_Tooltip_modifier_bw_2_7_buff"	"梅肯斯姆"
		"DOTA_Tooltip_modifier_bw_2_7_buff_Description"	"+15护甲,+2000生命回复"
		"DOTA_Tooltip_modifier_bw_2_8"	"韧鼓"
		"DOTA_Tooltip_modifier_bw_2_8_Description"	"1200码光环,+30点攻速+5%%移动速度"
		"DOTA_Tooltip_modifier_bw_2_8_buff"	"韧鼓"
		"DOTA_Tooltip_modifier_bw_2_8_buff_Description"	" +30点攻速,+5%%移动速度"
		"DOTA_Tooltip_modifier_bw_2_9"	"动力鞋"
		"DOTA_Tooltip_modifier_bw_2_9_Description"	"+60移动速度,+300全属性"
		"DOTA_Tooltip_modifier_bw_2_10"	"莫尔迪基安的臂章"
		"DOTA_Tooltip_modifier_bw_2_10_Description"	"+1200力量,+2000攻击力,+15点护甲,每秒损失4%%当前生命值"
		"DOTA_Tooltip_modifier_bw_2_11"	"先锋盾"
		"DOTA_Tooltip_modifier_bw_2_11_Description"	"+30000生命值,+2000生命回复,50%%格挡1000点近战攻击或者500点远程攻击伤害"
		"DOTA_Tooltip_modifier_bw_2_12"	"魔龙枪"
		"DOTA_Tooltip_modifier_bw_2_12_Description"	"力量+550,敏捷+550,攻击距离+200,攻击距离加成只对远程英雄生效"
		"DOTA_Tooltip_modifier_bw_2_13"	"漩涡"
		"DOTA_Tooltip_modifier_bw_2_13_Description"	"攻击速度+40<br/>攻击有20%%的概率释放一道连环闪电<br/>在650范围内4个目标之间跳跃<br/>闪电造成3*主属性的魔法伤害<br/>触发闪电时无视闪避<br/>冷却CD 0.5S"
		"DOTA_Tooltip_modifier_bw_2_14"	"幽冥披巾"
		"DOTA_Tooltip_modifier_bw_2_14_Description"	"魔法抗性+30,护甲-20,技能增强+25%%"
		"DOTA_Tooltip_modifier_bw_2_15"	"林野长弓"
		"DOTA_Tooltip_modifier_bw_2_15_Description"	"攻击距离+100,攻击减少目标20点魔法抗性,持续6S"
		"DOTA_Tooltip_modifier_bw_2_15_buff"	"林野长弓"
		"DOTA_Tooltip_modifier_bw_2_15_buff_Description"	"魔法抗性-20 "
		"DOTA_Tooltip_modifier_bw_2_16"	"学徒之礼"
		"DOTA_Tooltip_modifier_bw_2_16_Description"	"+1500次属性"
		"DOTA_Tooltip_modifier_bw_2_17"	"崎岖外衣"
		"DOTA_Tooltip_modifier_bw_2_17_Description"	"护甲+50,攻击速度-50"
		"DOTA_Tooltip_modifier_bw_2_18"	"无知小帽"
		"DOTA_Tooltip_modifier_bw_2_18_Description"	"最大生命值+100%%,魔法值-80%%"
		"DOTA_Tooltip_modifier_bw_2_19"	"加速护符"
		"DOTA_Tooltip_modifier_bw_2_19_Description"	"生命回复+2000,冷却缩减-10%%"
		"DOTA_Tooltip_modifier_bw_2_20"	"精华指环"
		"DOTA_Tooltip_modifier_bw_2_20_Description"	"生命值+10000,魔法值+200,魔法恢复+10"
		"DOTA_Tooltip_modifier_bw_2_21"	"EUL的神圣法杖"
		"DOTA_Tooltip_modifier_bw_2_21_Description"	"智力+900,魔法恢复+15,移动速度+40"
		"DOTA_Tooltip_modifier_bw_2_22"	"以太之境"
		"DOTA_Tooltip_modifier_bw_2_22_Description"	"魔法值+300,施法距离+300,魔法恢复+12"
